2016-07-18 11:53:08,052, Tag Name,Iteration,Minibatch Loss,Traning Accuracy,Elapsed Time,Testing Accuracy
2016-07-18 11:53:42,506, cnn_2_32_64_4,55040,2.506211,0.07031,0.298
2016-07-18 11:53:42,573, cnn_2_32_64_4,56320,2.515609,0.09375,0.00886
2016-07-18 11:53:42,640, cnn_2_32_64_4,57600,2.577500,0.11719,0.00916
2016-07-18 11:53:42,707, cnn_2_32_64_4,58880,2.541354,0.09375,0.00898
2016-07-18 11:53:42,774, cnn_2_32_64_4,60160,2.446751,0.14062,0.00888
2016-07-18 11:53:42,841, cnn_2_32_64_4,61440,2.426285,0.14062,0.00897
2016-07-18 11:53:42,908, cnn_2_32_64_4,62720,2.403275,0.16406,0.00887
2016-07-18 11:53:42,975, cnn_2_32_64_4,64000,2.518004,0.07031,0.00899
2016-07-18 11:53:43,042, cnn_2_32_64_4,65280,2.440927,0.08594,0.00885
2016-07-18 11:53:43,109, cnn_2_32_64_4,66560,2.432277,0.06250,0.00906
2016-07-18 11:53:43,176, cnn_2_32_64_4,67840,2.552545,0.08594,0.00878
2016-07-18 11:53:43,244, cnn_2_32_64_4,69120,2.506127,0.08594,0.00916
2016-07-18 11:53:43,312, cnn_2_32_64_4,70400,2.564432,0.07031,0.00994
2016-07-18 11:53:43,378, cnn_2_32_64_4,71680,2.453249,0.14062,0.0088
2016-07-18 11:53:43,445, cnn_2_32_64_4,72960,2.398143,0.06250,0.00884
2016-07-18 11:53:43,512, cnn_2_32_64_4,74240,2.584126,0.07812,0.00899
2016-07-18 11:53:43,580, cnn_2_32_64_4,75520,2.433065,0.09375,0.00879
2016-07-18 11:53:43,647, cnn_2_32_64_4,76800,2.398136,0.16406,0.0089
2016-07-18 11:53:43,713, cnn_2_32_64_4,78080,2.447266,0.14062,0.00884
2016-07-18 11:53:43,780, cnn_2_32_64_4,79360,2.429027,0.10156,0.00896
2016-07-18 11:53:43,848, cnn_2_32_64_4,80640,2.412198,0.07031,0.00888
2016-07-18 11:53:43,916, cnn_2_32_64_4,81920,2.440659,0.10156,0.00882
2016-07-18 11:53:43,982, cnn_2_32_64_4,83200,2.455998,0.04688,0.00877
2016-07-18 11:53:44,049, cnn_2_32_64_4,84480,2.464496,0.09375,0.00884
2016-07-18 11:53:44,116, cnn_2_32_64_4,85760,2.385902,0.09375,0.00889
2016-07-18 11:53:44,184, cnn_2_32_64_4,87040,2.488611,0.08594,0.00896
2016-07-18 11:53:44,250, cnn_2_32_64_4,88320,2.471276,0.09375,0.00886
2016-07-18 11:53:44,317, cnn_2_32_64_4,89600,2.424753,0.07812,0.0088
2016-07-18 11:53:44,383, cnn_2_32_64_4,90880,2.477981,0.07031,0.00877
2016-07-18 11:53:44,450, cnn_2_32_64_4,92160,2.478415,0.10156,0.00875
2016-07-18 11:53:44,516, cnn_2_32_64_4,93440,2.390931,0.13281,0.00879
2016-07-18 11:53:44,583, cnn_2_32_64_4,94720,2.458724,0.05469,0.00899
2016-07-18 11:53:44,654, cnn_2_32_64_4,96000,2.431764,0.08594,0.00943
2016-07-18 11:53:44,722, cnn_2_32_64_4,97280,2.391207,0.09375,0.00883
2016-07-18 11:53:44,789, cnn_2_32_64_4,98560,2.390132,0.14062,0.00898
2016-07-18 11:53:44,856, cnn_2_32_64_4,99840,2.405915,0.10156,0.009
2016-07-18 11:53:44,923, cnn_2_32_64_4,101120,2.355111,0.12500,0.00893
2016-07-18 11:53:44,990, cnn_2_32_64_4,102400,2.433080,0.10156,0.00879
2016-07-18 11:53:45,057, cnn_2_32_64_4,103680,2.373349,0.11719,0.00893
2016-07-18 11:53:45,123, cnn_2_32_64_4,104960,7.106934,0.04688,0.00896
2016-07-18 11:53:45,191, cnn_2_32_64_4,106240,2.411379,0.05469,0.00907
2016-07-18 11:53:45,259, cnn_2_32_64_4,107520,2.431498,0.10938,0.00892
2016-07-18 11:53:45,326, cnn_2_32_64_4,108800,2.342647,0.09375,0.00891
2016-07-18 11:53:45,680, cnn_2_32_64_4,110080,2.337723,0.17188,0.00886
2016-07-18 11:53:45,746, cnn_2_32_64_4,111360,2.390957,0.07812,0.00903
2016-07-18 11:53:45,814, cnn_2_32_64_4,112640,2.355325,0.07812,0.00928
2016-07-18 11:53:45,881, cnn_2_32_64_4,113920,2.430616,0.07812,0.00892
2016-07-18 11:53:45,948, cnn_2_32_64_4,115200,2.351762,0.10938,0.00884
2016-07-18 11:53:46,015, cnn_2_32_64_4,116480,2.352361,0.05469,0.00887
2016-07-18 11:53:46,082, cnn_2_32_64_4,117760,2.364957,0.12500,0.00891
2016-07-18 11:53:46,149, cnn_2_32_64_4,119040,2.375467,0.06250,0.00882
2016-07-18 11:53:46,215, cnn_2_32_64_4,120320,2.398820,0.07812,0.00881
2016-07-18 11:53:46,282, cnn_2_32_64_4,121600,2.338973,0.11719,0.00884
2016-07-18 11:53:46,350, cnn_2_32_64_4,122880,2.332738,0.07812,0.00873
2016-07-18 11:53:46,417, cnn_2_32_64_4,124160,2.364408,0.12500,0.00908
2016-07-18 11:53:46,484, cnn_2_32_64_4,125440,2.449250,0.05469,0.00902
2016-07-18 11:53:46,550, cnn_2_32_64_4,126720,2.370951,0.10938,0.00875
2016-07-18 11:53:46,618, cnn_2_32_64_4,128000,2.373905,0.08594,0.00891
2016-07-18 11:53:46,685, cnn_2_32_64_4,129280,2.374665,0.14062,0.009
2016-07-18 11:53:46,752, cnn_2_32_64_4,130560,2.363914,0.12500,0.00873
2016-07-18 11:53:46,819, cnn_2_32_64_4,131840,2.334141,0.07812,0.00893
2016-07-18 11:53:46,887, cnn_2_32_64_4,133120,2.394017,0.07812,0.00985
2016-07-18 11:53:46,954, cnn_2_32_64_4,134400,2.324369,0.13281,0.00894
2016-07-18 11:53:47,021, cnn_2_32_64_4,135680,2.317743,0.06250,0.0088
2016-07-18 11:53:47,088, cnn_2_32_64_4,136960,2.417885,0.07812,0.00926
2016-07-18 11:53:47,155, cnn_2_32_64_4,138240,2.317544,0.11719,0.00903
2016-07-18 11:53:47,222, cnn_2_32_64_4,139520,2.333285,0.08594,0.00904
2016-07-18 11:53:47,289, cnn_2_32_64_4,140800,2.364841,0.08594,0.00911
2016-07-18 11:53:47,356, cnn_2_32_64_4,142080,2.379755,0.03906,0.00885
2016-07-18 11:53:47,423, cnn_2_32_64_4,143360,2.335404,0.10156,0.00889
2016-07-18 11:53:47,489, cnn_2_32_64_4,144640,2.333208,0.12500,0.00884
2016-07-18 11:53:47,557, cnn_2_32_64_4,145920,2.373268,0.06250,0.009
2016-07-18 11:53:47,623, cnn_2_32_64_4,147200,2.371842,0.08594,0.00904
2016-07-18 11:53:47,691, cnn_2_32_64_4,148480,2.340296,0.08594,0.00899
2016-07-18 11:53:47,758, cnn_2_32_64_4,149760,2.344005,0.13281,0.00898
2016-07-18 11:53:47,824, cnn_2_32_64_4,151040,2.504823,0.06250,0.00899
2016-07-18 11:53:47,891, cnn_2_32_64_4,152320,2.350022,0.11719,0.00886
2016-07-18 11:53:47,958, cnn_2_32_64_4,153600,2.321017,0.15625,0.00912
2016-07-18 11:53:48,025, cnn_2_32_64_4,154880,2.335254,0.06250,0.00899
2016-07-18 11:53:48,092, cnn_2_32_64_4,156160,2.299296,0.11719,0.009
2016-07-18 11:53:48,159, cnn_2_32_64_4,157440,2.340285,0.07812,0.00902
2016-07-18 11:53:48,226, cnn_2_32_64_4,158720,2.343449,0.09375,0.00924
2016-07-18 11:53:48,294, cnn_2_32_64_4,160000,2.375040,0.07812,0.00891
2016-07-18 11:53:48,361, cnn_2_32_64_4,161280,2.331737,0.11719,0.00895
2016-07-18 11:53:48,428, cnn_2_32_64_4,162560,2.342347,0.07812,0.00883
2016-07-18 11:53:48,494, cnn_2_32_64_4,163840,2.324153,0.11719,0.00881
2016-07-18 11:53:48,848, cnn_2_32_64_4,165120,2.362853,0.07812,0.00888
2016-07-18 11:53:48,915, cnn_2_32_64_4,166400,2.313495,0.07812,0.00883
2016-07-18 11:53:48,983, cnn_2_32_64_4,167680,2.342864,0.09375,0.00889
2016-07-18 11:53:49,050, cnn_2_32_64_4,168960,2.310259,0.11719,0.0091
2016-07-18 11:53:49,117, cnn_2_32_64_4,170240,2.336889,0.11719,0.0088
2016-07-18 11:53:49,184, cnn_2_32_64_4,171520,2.317188,0.07031,0.00881
2016-07-18 11:53:49,251, cnn_2_32_64_4,172800,2.339014,0.10156,0.00877
2016-07-18 11:53:49,318, cnn_2_32_64_4,174080,2.318286,0.10938,0.00885
2016-07-18 11:53:49,385, cnn_2_32_64_4,175360,2.321806,0.09375,0.0089
2016-07-18 11:53:49,451, cnn_2_32_64_4,176640,2.310111,0.09375,0.0087
2016-07-18 11:53:49,519, cnn_2_32_64_4,177920,2.334194,0.09375,0.00901
2016-07-18 11:53:49,585, cnn_2_32_64_4,179200,2.326740,0.07031,0.00882
2016-07-18 11:53:49,652, cnn_2_32_64_4,180480,2.319403,0.04688,0.0087
2016-07-18 11:53:49,720, cnn_2_32_64_4,181760,2.304557,0.08594,0.00881
2016-07-18 11:53:49,787, cnn_2_32_64_4,183040,2.310250,0.12500,0.00877
2016-07-18 11:53:49,854, cnn_2_32_64_4,184320,2.329034,0.07812,0.009
2016-07-18 11:53:49,921, cnn_2_32_64_4,185600,2.304765,0.07812,0.00891
2016-07-18 11:53:49,987, cnn_2_32_64_4,186880,2.341486,0.03125,0.00881
2016-07-18 11:53:50,055, cnn_2_32_64_4,188160,2.341522,0.06250,0.00892
2016-07-18 11:53:50,121, cnn_2_32_64_4,189440,2.351763,0.08594,0.00881
2016-07-18 11:53:50,188, cnn_2_32_64_4,190720,2.317163,0.13281,0.00877
2016-07-18 11:53:50,255, cnn_2_32_64_4,192000,2.330243,0.11719,0.00877
2016-07-18 11:53:50,321, cnn_2_32_64_4,193280,2.320162,0.09375,0.00883
2016-07-18 11:53:50,388, cnn_2_32_64_4,194560,2.300455,0.15625,0.00888
2016-07-18 11:53:50,455, cnn_2_32_64_4,195840,2.332543,0.10156,0.00882
2016-07-18 11:53:50,522, cnn_2_32_64_4,197120,2.318379,0.13281,0.00885
2016-07-18 11:53:50,589, cnn_2_32_64_4,198400,2.311485,0.08594,0.00886
2016-07-18 11:53:50,656, cnn_2_32_64_4,199680,2.322126,0.10938,0.00901
2016-07-18 11:53:50,688, cnn_2_32_64_4,,,,,0.0859375
2016-07-18 11:53:51,073, Tag Name,Iteration,Minibatch Loss,Traning Accuracy,Elapsed Time,Testing Accuracy
2016-07-18 11:53:51,073, Tag Name,Iteration,Minibatch Loss,Traning Accuracy,Elapsed Time,Testing Accuracy
2016-07-18 11:53:51,301, cnn_2_32_64_8,1280,13.675945,0.11719,0.0196
2016-07-18 11:53:51,301, cnn_2_32_64_8,1280,13.675945,0.11719,0.0196
2016-07-18 11:53:51,368, cnn_2_32_64_8,2560,3.276388,0.10938,0.00891
2016-07-18 11:53:51,368, cnn_2_32_64_8,2560,3.276388,0.10938,0.00891
2016-07-18 11:53:51,435, cnn_2_32_64_8,3840,6.542314,0.13281,0.00886
2016-07-18 11:53:51,435, cnn_2_32_64_8,3840,6.542314,0.13281,0.00886
2016-07-18 11:53:51,502, cnn_2_32_64_8,5120,2.524704,0.08594,0.00889
2016-07-18 11:53:51,502, cnn_2_32_64_8,5120,2.524704,0.08594,0.00889
2016-07-18 11:53:51,570, cnn_2_32_64_8,6400,2.558383,0.10156,0.00896
2016-07-18 11:53:51,570, cnn_2_32_64_8,6400,2.558383,0.10156,0.00896
2016-07-18 11:53:51,636, cnn_2_32_64_8,7680,2.620624,0.06250,0.00884
2016-07-18 11:53:51,636, cnn_2_32_64_8,7680,2.620624,0.06250,0.00884
2016-07-18 11:53:51,704, cnn_2_32_64_8,8960,2.587927,0.09375,0.00893
2016-07-18 11:53:51,704, cnn_2_32_64_8,8960,2.587927,0.09375,0.00893
2016-07-18 11:53:51,771, cnn_2_32_64_8,10240,2.522738,0.10156,0.00897
2016-07-18 11:53:51,771, cnn_2_32_64_8,10240,2.522738,0.10156,0.00897
2016-07-18 11:53:51,838, cnn_2_32_64_8,11520,2.601867,0.07812,0.00899
2016-07-18 11:53:51,838, cnn_2_32_64_8,11520,2.601867,0.07812,0.00899
2016-07-18 11:53:51,906, cnn_2_32_64_8,12800,2.575250,0.05469,0.00907
2016-07-18 11:53:51,906, cnn_2_32_64_8,12800,2.575250,0.05469,0.00907
2016-07-18 11:53:51,973, cnn_2_32_64_8,14080,2.573238,0.08594,0.0089
2016-07-18 11:53:51,973, cnn_2_32_64_8,14080,2.573238,0.08594,0.0089
2016-07-18 11:53:52,039, cnn_2_32_64_8,15360,2.509347,0.10156,0.00877
2016-07-18 11:53:52,039, cnn_2_32_64_8,15360,2.509347,0.10156,0.00877
2016-07-18 11:53:52,106, cnn_2_32_64_8,16640,2.503863,0.06250,0.00894
2016-07-18 11:53:52,106, cnn_2_32_64_8,16640,2.503863,0.06250,0.00894
2016-07-18 11:53:52,173, cnn_2_32_64_8,17920,2.469251,0.11719,0.00885
2016-07-18 11:53:52,173, cnn_2_32_64_8,17920,2.469251,0.11719,0.00885
2016-07-18 11:53:52,239, cnn_2_32_64_8,19200,2.498174,0.09375,0.0088
2016-07-18 11:53:52,239, cnn_2_32_64_8,19200,2.498174,0.09375,0.0088
2016-07-18 11:53:52,307, cnn_2_32_64_8,20480,2.533875,0.09375,0.00885
2016-07-18 11:53:52,307, cnn_2_32_64_8,20480,2.533875,0.09375,0.00885
2016-07-18 11:53:52,374, cnn_2_32_64_8,21760,2.405097,0.10938,0.0091
2016-07-18 11:53:52,374, cnn_2_32_64_8,21760,2.405097,0.10938,0.0091
2016-07-18 11:53:52,442, cnn_2_32_64_8,23040,2.510832,0.09375,0.0089
2016-07-18 11:53:52,442, cnn_2_32_64_8,23040,2.510832,0.09375,0.0089
2016-07-18 11:53:52,509, cnn_2_32_64_8,24320,2.484295,0.07812,0.00887
2016-07-18 11:53:52,509, cnn_2_32_64_8,24320,2.484295,0.07812,0.00887
2016-07-18 11:53:52,575, cnn_2_32_64_8,25600,2.476341,0.08594,0.00888
2016-07-18 11:53:52,575, cnn_2_32_64_8,25600,2.476341,0.08594,0.00888
2016-07-18 11:53:52,642, cnn_2_32_64_8,26880,2.503452,0.05469,0.00904
2016-07-18 11:53:52,642, cnn_2_32_64_8,26880,2.503452,0.05469,0.00904
2016-07-18 11:53:52,709, cnn_2_32_64_8,28160,2.467868,0.12500,0.00894
2016-07-18 11:53:52,709, cnn_2_32_64_8,28160,2.467868,0.12500,0.00894
2016-07-18 11:53:52,777, cnn_2_32_64_8,29440,2.486952,0.08594,0.00882
2016-07-18 11:53:52,777, cnn_2_32_64_8,29440,2.486952,0.08594,0.00882
2016-07-18 11:53:52,844, cnn_2_32_64_8,30720,2.494044,0.10156,0.00887
2016-07-18 11:53:52,844, cnn_2_32_64_8,30720,2.494044,0.10156,0.00887
2016-07-18 11:53:52,912, cnn_2_32_64_8,32000,2.440178,0.08594,0.0092
2016-07-18 11:53:52,912, cnn_2_32_64_8,32000,2.440178,0.08594,0.0092
2016-07-18 11:53:52,979, cnn_2_32_64_8,33280,2.454718,0.10938,0.00876
2016-07-18 11:53:52,979, cnn_2_32_64_8,33280,2.454718,0.10938,0.00876
2016-07-18 11:53:53,046, cnn_2_32_64_8,34560,2.495952,0.07812,0.00904
2016-07-18 11:53:53,046, cnn_2_32_64_8,34560,2.495952,0.07812,0.00904
2016-07-18 11:53:53,113, cnn_2_32_64_8,35840,2.461767,0.07812,0.00891
2016-07-18 11:53:53,113, cnn_2_32_64_8,35840,2.461767,0.07812,0.00891
2016-07-18 11:53:53,180, cnn_2_32_64_8,37120,2.440439,0.09375,0.00892
2016-07-18 11:53:53,180, cnn_2_32_64_8,37120,2.440439,0.09375,0.00892
2016-07-18 11:53:53,247, cnn_2_32_64_8,38400,2.410220,0.08594,0.00915
2016-07-18 11:53:53,247, cnn_2_32_64_8,38400,2.410220,0.08594,0.00915
2016-07-18 11:53:53,315, cnn_2_32_64_8,39680,2.494256,0.07031,0.00887
2016-07-18 11:53:53,315, cnn_2_32_64_8,39680,2.494256,0.07031,0.00887
2016-07-18 11:53:53,383, cnn_2_32_64_8,40960,2.382197,0.09375,0.00906
2016-07-18 11:53:53,383, cnn_2_32_64_8,40960,2.382197,0.09375,0.00906
2016-07-18 11:53:53,450, cnn_2_32_64_8,42240,2.421161,0.08594,0.00892
2016-07-18 11:53:53,450, cnn_2_32_64_8,42240,2.421161,0.08594,0.00892
2016-07-18 11:53:53,517, cnn_2_32_64_8,43520,2.411899,0.10156,0.00892
2016-07-18 11:53:53,517, cnn_2_32_64_8,43520,2.411899,0.10156,0.00892
2016-07-18 11:53:53,584, cnn_2_32_64_8,44800,2.421288,0.07812,0.00881
2016-07-18 11:53:53,584, cnn_2_32_64_8,44800,2.421288,0.07812,0.00881
2016-07-18 11:53:53,651, cnn_2_32_64_8,46080,2.487792,0.05469,0.00893
2016-07-18 11:53:53,651, cnn_2_32_64_8,46080,2.487792,0.05469,0.00893
2016-07-18 11:53:53,719, cnn_2_32_64_8,47360,2.476105,0.07812,0.00886
2016-07-18 11:53:53,719, cnn_2_32_64_8,47360,2.476105,0.07812,0.00886
2016-07-18 11:53:53,786, cnn_2_32_64_8,48640,2.374350,0.11719,0.00902
2016-07-18 11:53:53,786, cnn_2_32_64_8,48640,2.374350,0.11719,0.00902
2016-07-18 11:53:53,853, cnn_2_32_64_8,49920,2.425522,0.07812,0.00886
2016-07-18 11:53:53,853, cnn_2_32_64_8,49920,2.425522,0.07812,0.00886
2016-07-18 11:53:53,920, cnn_2_32_64_8,51200,2.443382,0.11719,0.00892
2016-07-18 11:53:53,920, cnn_2_32_64_8,51200,2.443382,0.11719,0.00892
2016-07-18 11:53:53,987, cnn_2_32_64_8,52480,2.416641,0.06250,0.0089
2016-07-18 11:53:53,987, cnn_2_32_64_8,52480,2.416641,0.06250,0.0089
2016-07-18 11:53:54,055, cnn_2_32_64_8,53760,2.407920,0.07031,0.00985
2016-07-18 11:53:54,055, cnn_2_32_64_8,53760,2.407920,0.07031,0.00985
2016-07-18 11:53:54,409, cnn_2_32_64_8,55040,2.398126,0.10938,0.295
2016-07-18 11:53:54,409, cnn_2_32_64_8,55040,2.398126,0.10938,0.295
2016-07-18 11:53:54,476, cnn_2_32_64_8,56320,2.362095,0.11719,0.00888
2016-07-18 11:53:54,476, cnn_2_32_64_8,56320,2.362095,0.11719,0.00888
2016-07-18 11:53:54,543, cnn_2_32_64_8,57600,2.433615,0.08594,0.00881
2016-07-18 11:53:54,543, cnn_2_32_64_8,57600,2.433615,0.08594,0.00881
2016-07-18 11:53:54,610, cnn_2_32_64_8,58880,2.363504,0.08594,0.00887
2016-07-18 11:53:54,610, cnn_2_32_64_8,58880,2.363504,0.08594,0.00887
2016-07-18 11:53:54,677, cnn_2_32_64_8,60160,2.392292,0.09375,0.00882
2016-07-18 11:53:54,677, cnn_2_32_64_8,60160,2.392292,0.09375,0.00882
2016-07-18 11:53:54,744, cnn_2_32_64_8,61440,2.388478,0.12500,0.00896
2016-07-18 11:53:54,744, cnn_2_32_64_8,61440,2.388478,0.12500,0.00896
2016-07-18 11:53:54,812, cnn_2_32_64_8,62720,2.360182,0.07031,0.00893
2016-07-18 11:53:54,812, cnn_2_32_64_8,62720,2.360182,0.07031,0.00893
2016-07-18 11:53:54,879, cnn_2_32_64_8,64000,2.378652,0.14844,0.00883
2016-07-18 11:53:54,879, cnn_2_32_64_8,64000,2.378652,0.14844,0.00883
2016-07-18 11:53:54,945, cnn_2_32_64_8,65280,2.342678,0.12500,0.00883
2016-07-18 11:53:54,945, cnn_2_32_64_8,65280,2.342678,0.12500,0.00883
2016-07-18 11:53:55,012, cnn_2_32_64_8,66560,2.353292,0.07031,0.00892
2016-07-18 11:53:55,012, cnn_2_32_64_8,66560,2.353292,0.07031,0.00892
2016-07-18 11:53:55,079, cnn_2_32_64_8,67840,2.370863,0.10156,0.00881
2016-07-18 11:53:55,079, cnn_2_32_64_8,67840,2.370863,0.10156,0.00881
2016-07-18 11:53:55,146, cnn_2_32_64_8,69120,2.360160,0.08594,0.009
2016-07-18 11:53:55,146, cnn_2_32_64_8,69120,2.360160,0.08594,0.009
2016-07-18 11:53:55,213, cnn_2_32_64_8,70400,2.383991,0.06250,0.00891
2016-07-18 11:53:55,213, cnn_2_32_64_8,70400,2.383991,0.06250,0.00891
2016-07-18 11:53:55,281, cnn_2_32_64_8,71680,2.358848,0.10156,0.00884
2016-07-18 11:53:55,281, cnn_2_32_64_8,71680,2.358848,0.10156,0.00884
2016-07-18 11:53:55,348, cnn_2_32_64_8,72960,2.330128,0.05469,0.0088
2016-07-18 11:53:55,348, cnn_2_32_64_8,72960,2.330128,0.05469,0.0088
2016-07-18 11:53:55,415, cnn_2_32_64_8,74240,2.331336,0.09375,0.00898
2016-07-18 11:53:55,415, cnn_2_32_64_8,74240,2.331336,0.09375,0.00898
2016-07-18 11:53:55,482, cnn_2_32_64_8,75520,2.384835,0.07812,0.00898
2016-07-18 11:53:55,482, cnn_2_32_64_8,75520,2.384835,0.07812,0.00898
2016-07-18 11:53:55,549, cnn_2_32_64_8,76800,2.420566,0.07031,0.00888
2016-07-18 11:53:55,549, cnn_2_32_64_8,76800,2.420566,0.07031,0.00888
2016-07-18 11:53:55,616, cnn_2_32_64_8,78080,2.388538,0.07031,0.0089
2016-07-18 11:53:55,616, cnn_2_32_64_8,78080,2.388538,0.07031,0.0089
2016-07-18 11:53:55,683, cnn_2_32_64_8,79360,2.356996,0.03906,0.00887
2016-07-18 11:53:55,683, cnn_2_32_64_8,79360,2.356996,0.03906,0.00887
2016-07-18 11:53:55,750, cnn_2_32_64_8,80640,2.373068,0.10938,0.00888
2016-07-18 11:53:55,750, cnn_2_32_64_8,80640,2.373068,0.10938,0.00888
2016-07-18 11:53:55,817, cnn_2_32_64_8,81920,2.374685,0.09375,0.00881
2016-07-18 11:53:55,817, cnn_2_32_64_8,81920,2.374685,0.09375,0.00881
2016-07-18 11:53:55,884, cnn_2_32_64_8,83200,2.372767,0.08594,0.00883
2016-07-18 11:53:55,884, cnn_2_32_64_8,83200,2.372767,0.08594,0.00883
2016-07-18 11:53:55,951, cnn_2_32_64_8,84480,2.378969,0.08594,0.00893
2016-07-18 11:53:55,951, cnn_2_32_64_8,84480,2.378969,0.08594,0.00893
2016-07-18 11:53:56,017, cnn_2_32_64_8,85760,2.328358,0.07812,0.00904
2016-07-18 11:53:56,017, cnn_2_32_64_8,85760,2.328358,0.07812,0.00904
2016-07-18 11:53:56,084, cnn_2_32_64_8,87040,2.387462,0.10938,0.00893
2016-07-18 11:53:56,084, cnn_2_32_64_8,87040,2.387462,0.10938,0.00893
2016-07-18 11:53:56,249, cnn_2_32_64_8,88320,2.388757,0.11719,0.00898
2016-07-18 11:53:56,249, cnn_2_32_64_8,88320,2.388757,0.11719,0.00898
2016-07-18 11:53:56,316, cnn_2_32_64_8,89600,2.366906,0.08594,0.00894
2016-07-18 11:53:56,316, cnn_2_32_64_8,89600,2.366906,0.08594,0.00894
2016-07-18 11:53:56,383, cnn_2_32_64_8,90880,2.352637,0.13281,0.00887
2016-07-18 11:53:56,383, cnn_2_32_64_8,90880,2.352637,0.13281,0.00887
2016-07-18 11:53:56,450, cnn_2_32_64_8,92160,2.306641,0.14062,0.00891
2016-07-18 11:53:56,450, cnn_2_32_64_8,92160,2.306641,0.14062,0.00891
2016-07-18 11:53:56,517, cnn_2_32_64_8,93440,2.380802,0.10938,0.00901
2016-07-18 11:53:56,517, cnn_2_32_64_8,93440,2.380802,0.10938,0.00901
2016-07-18 11:53:56,584, cnn_2_32_64_8,94720,2.378211,0.07812,0.00883
2016-07-18 11:53:56,584, cnn_2_32_64_8,94720,2.378211,0.07812,0.00883
2016-07-18 11:53:56,651, cnn_2_32_64_8,96000,2.311111,0.14844,0.00896
