2016-07-15 12:48,194, Tag Name,Iteration,Minibatch Loss,Traning Accuracy,Elapsed Time,Testing Accuracy
2016-07-14 18:06,51,cnn_net_2_2_16_16,83200,2.676004,0.08594,0.00271,
2016-07-14 18:06,71,cnn_net_2_2_16_16,84480,2.601858,0.0625,0.00293,
2016-07-14 18:06,91,cnn_net_2_2_16_16,85760,2.707337,0.07031,0.00273,
2016-07-14 18:06,111,cnn_net_2_2_16_16,87040,2.423974,0.08594,0.00279,
2016-07-14 18:06,131,cnn_net_2_2_16_16,88320,2.687085,0.125,0.00269,
2016-07-14 18:06,151,cnn_net_2_2_16_16,89600,2.484907,0.07031,0.00273,
2016-07-14 18:06,170,cnn_net_2_2_16_16,90880,2.546633,0.09375,0.0028,
2016-07-14 18:06,192,cnn_net_2_2_16_16,92160,2.519098,0.07031,0.00335,
2016-07-14 18:06,215,cnn_net_2_2_16_16,93440,2.502593,0.10938,0.00279,
2016-07-14 18:06,235,cnn_net_2_2_16_16,94720,2.561786,0.14844,0.00277,
2016-07-14 18:06,254,cnn_net_2_2_16_16,96000,2.505889,0.125,0.00269,
2016-07-14 18:06,274,cnn_net_2_2_16_16,97280,2.452057,0.11719,0.00278,
2016-07-14 18:06,295,cnn_net_2_2_16_16,98560,2.485001,0.125,0.00287,
2016-07-14 18:06,316,cnn_net_2_2_16_16,99840,2.496737,0.08594,0.00285,
2016-07-14 18:06,335,cnn_net_2_2_16_16,101120,2.760483,0.08594,0.00282,
2016-07-14 18:06,643,cnn_net_2_2_16_16,102400,2.417287,0.15625,0.00291,
2016-07-14 18:06,664,cnn_net_2_2_16_16,103680,2.405373,0.10938,0.00269,
2016-07-14 18:06,684,cnn_net_2_2_16_16,104960,2.439559,0.07031,0.00279,
2016-07-14 18:06,705,cnn_net_2_2_16_16,106240,2.470201,0.13281,0.00274,
2016-07-14 18:06,725,cnn_net_2_2_16_16,107520,2.461452,0.13281,0.00277,
2016-07-14 18:06,744,cnn_net_2_2_16_16,108800,2.453881,0.13281,0.00272,
2016-07-14 18:06,765,cnn_net_2_2_16_16,110080,2.488118,0.11719,0.00264,
2016-07-14 18:06,785,cnn_net_2_2_16_16,111360,2.664106,0.10156,0.00268,
2016-07-14 18:06,806,cnn_net_2_2_16_16,112640,2.485112,0.10156,0.00279,
2016-07-14 18:06,826,cnn_net_2_2_16_16,113920,2.45576,0.08594,0.00277,
2016-07-14 18:06,846,cnn_net_2_2_16_16,115200,2.441774,0.08594,0.00279,
2016-07-14 18:06,866,cnn_net_2_2_16_16,116480,2.517724,0.07031,0.00275,
2016-07-14 18:06,886,cnn_net_2_2_16_16,117760,2.431297,0.09375,0.00294,
2016-07-14 18:06,906,cnn_net_2_2_16_16,119040,2.498116,0.11719,0.00284,
2016-07-14 18:06,926,cnn_net_2_2_16_16,120320,2.421225,0.11719,0.00272,
2016-07-14 18:06,946,cnn_net_2_2_16_16,121600,2.653626,0.07031,0.00277,
2016-07-14 18:06,966,cnn_net_2_2_16_16,122880,2.497619,0.07031,0.00273,
2016-07-14 18:06,987,cnn_net_2_2_16_16,124160,2.465621,0.09375,0.00284,
2016-07-14 18:06,6,cnn_net_2_2_16_16,125440,2.49196,0.05469,0.00288,
2016-07-14 18:06,26,cnn_net_2_2_16_16,126720,2.532159,0.15625,0.0028,
2016-07-14 18:06,47,cnn_net_2_2_16_16,128000,2.433614,0.11719,0.00276,
2016-07-14 18:06,67,cnn_net_2_2_16_16,129280,2.41221,0.09375,0.00289,
2016-07-14 18:06,87,cnn_net_2_2_16_16,130560,2.406013,0.11719,0.00292,
2016-07-14 18:06,107,cnn_net_2_2_16_16,131840,2.468924,0.10156,0.00274,
2016-07-14 18:06,127,cnn_net_2_2_16_16,133120,2.409818,0.09375,0.00272,
2016-07-14 18:06,147,cnn_net_2_2_16_16,134400,2.435724,0.05469,0.00288,
2016-07-14 18:06,166,cnn_net_2_2_16_16,135680,2.355371,0.14844,0.00278,
2016-07-14 18:06,187,cnn_net_2_2_16_16,136960,2.464537,0.13281,0.00286,
2016-07-14 18:06,207,cnn_net_2_2_16_16,138240,2.438952,0.10938,0.00278,
2016-07-14 18:06,228,cnn_net_2_2_16_16,139520,2.409173,0.09375,0.00424,
2016-07-14 18:06,249,cnn_net_2_2_16_16,140800,2.40983,0.10938,0.00293,
2016-07-14 18:06,268,cnn_net_2_2_16_16,142080,2.42003,0.125,0.00275,
2016-07-14 18:06,288,cnn_net_2_2_16_16,143360,2.51396,0.07031,0.00294,
2016-07-14 18:06,308,cnn_net_2_2_16_16,144640,2.593712,0.07812,0.0028,
2016-07-14 18:06,328,cnn_net_2_2_16_16,145920,2.40826,0.07812,0.00274,
2016-07-14 18:06,349,cnn_net_2_2_16_16,147200,2.372882,0.125,0.00283,
2016-07-14 18:06,369,cnn_net_2_2_16_16,148480,2.522034,0.07031,0.00279,
2016-07-14 18:06,389,cnn_net_2_2_16_16,149760,2.355346,0.07031,0.00284,
2016-07-14 18:06,410,cnn_net_2_2_16_16,151040,2.400273,0.07031,0.00304,
2016-07-14 18:06,429,cnn_net_2_2_16_16,152320,2.328822,0.14844,0.00285,
2016-07-14 18:06,450,cnn_net_2_2_16_16,153600,2.549149,0.08594,0.00295,
2016-07-14 18:06,470,cnn_net_2_2_16_16,154880,2.339777,0.14844,0.00275,
2016-07-14 18:06,490,cnn_net_2_2_16_16,156160,2.444947,0.05469,0.00274,
2016-07-14 18:06,798,cnn_net_2_2_16_16,157440,2.371019,0.08594,0.0028,
2016-07-14 18:06,818,cnn_net_2_2_16_16,158720,2.333448,0.09375,0.00276,
2016-07-14 18:06,838,cnn_net_2_2_16_16,160000,2.397126,0.10938,0.00279,
2016-07-14 18:06,858,cnn_net_2_2_16_16,161280,2.433544,0.09375,0.0027,
2016-07-14 18:06,878,cnn_net_2_2_16_16,162560,2.376023,0.09375,0.00287,
2016-07-14 18:06,899,cnn_net_2_2_16_16,163840,2.297307,0.19531,0.0028,
2016-07-14 18:06,918,cnn_net_2_2_16_16,165120,2.432825,0.05469,0.00273,
2016-07-14 18:06,938,cnn_net_2_2_16_16,166400,2.387539,0.10156,0.00274,
2016-07-14 18:06,960,cnn_net_2_2_16_16,167680,2.323771,0.14844,0.00275,
2016-07-14 18:06,980,cnn_net_2_2_16_16,168960,2.37052,0.07031,0.00282,
2016-07-14 18:06,1,cnn_net_2_2_16_16,170240,2.388959,0.0625,0.00282,
2016-07-14 18:06,21,cnn_net_2_2_16_16,171520,2.311299,0.125,0.00274,
2016-07-14 18:06,41,cnn_net_2_2_16_16,172800,2.37589,0.13281,0.00273,
2016-07-14 18:06,60,cnn_net_2_2_16_16,174080,2.381673,0.125,0.00285,
2016-07-14 18:06,81,cnn_net_2_2_16_16,175360,2.364971,0.10156,0.00278,
2016-07-14 18:06,102,cnn_net_2_2_16_16,176640,2.367815,0.08594,0.00274,
2016-07-14 18:06,121,cnn_net_2_2_16_16,177920,2.357885,0.07812,0.00272,
2016-07-14 18:06,141,cnn_net_2_2_16_16,179200,2.29559,0.10156,0.00287,
2016-07-14 18:06,162,cnn_net_2_2_16_16,180480,2.351357,0.07812,0.00273,
2016-07-14 18:06,181,cnn_net_2_2_16_16,181760,2.343437,0.10938,0.00281,
2016-07-14 18:06,201,cnn_net_2_2_16_16,183040,2.385248,0.07031,0.00284,
2016-07-14 18:06,221,cnn_net_2_2_16_16,184320,2.294493,0.16406,0.00291,
2016-07-14 18:06,242,cnn_net_2_2_16_16,185600,2.351269,0.08594,0.0028,
2016-07-14 18:06,261,cnn_net_2_2_16_16,186880,2.361271,0.10938,0.00274,
2016-07-14 18:06,282,cnn_net_2_2_16_16,188160,2.339696,0.08594,0.00273,
2016-07-14 18:06,302,cnn_net_2_2_16_16,189440,2.343958,0.07031,0.00272,
2016-07-14 18:06,321,cnn_net_2_2_16_16,190720,2.360171,0.07812,0.00273,
2016-07-14 18:06,341,cnn_net_2_2_16_16,192000,2.29166,0.07031,0.00275,
2016-07-14 18:06,362,cnn_net_2_2_16_16,193280,2.327281,0.07031,0.00282,
2016-07-14 18:06,383,cnn_net_2_2_16_16,194560,2.35741,0.08594,0.00288,
2016-07-14 18:06,403,cnn_net_2_2_16_16,195840,2.373208,0.14062,0.00279,
2016-07-14 18:06,423,cnn_net_2_2_16_16,197120,2.410569,0.08594,0.00278,
2016-07-14 18:06,443,cnn_net_2_2_16_16,198400,2.35346,0.09375,0.00272,
2016-07-14 18:06,463,cnn_net_2_2_16_16,199680,2.42763,0.07031,0.00288,
2016-07-14 18:06,503,cnn_net_2_2_16_16, cnn_net_2_2_16_16 Testing Accuracy=0.0859375,,,,0.0859375
2016-07-14 18:06,664,, Start cnn_net_2_2_16_32 training,,,,
2016-07-14 18:06,726,cnn_net_2_2_16_32,1280,672.769714,0.10156,0.0371,
2016-07-14 18:06,748,cnn_net_2_2_16_32,2560,504.424561,0.07812,0.00293,
2016-07-14 18:06,770,cnn_net_2_2_16_32,3840,339.534668,0.10156,0.00282,
2016-07-14 18:06,792,cnn_net_2_2_16_32,5120,265.854492,0.1875,0.00298,
2016-07-14 18:06,814,cnn_net_2_2_16_32,6400,215.00116,0.15625,0.00295,
2016-07-14 18:06,836,cnn_net_2_2_16_32,7680,189.446564,0.1875,0.00285,
2016-07-14 18:06,857,cnn_net_2_2_16_32,8960,107.044441,0.21094,0.00304,
2016-07-14 18:06,879,cnn_net_2_2_16_32,10240,96.990311,0.14844,0.00281,
2016-07-14 18:06,188,cnn_net_2_2_16_32,11520,77.847939,0.17188,0.00323,
2016-07-14 18:06,210,cnn_net_2_2_16_32,12800,45.560097,0.17969,0.00279,
2016-07-14 18:06,231,cnn_net_2_2_16_32,14080,39.130348,0.21094,0.00294,
2016-07-14 18:06,252,cnn_net_2_2_16_32,15360,42.922699,0.125,0.00287,
2016-07-14 18:06,273,cnn_net_2_2_16_32,16640,22.301296,0.14062,0.00298,
2016-07-14 18:06,294,cnn_net_2_2_16_32,17920,19.740976,0.17969,0.00281,
2016-07-14 18:06,315,cnn_net_2_2_16_32,19200,17.448067,0.14062,0.00275,
2016-07-14 18:06,335,cnn_net_2_2_16_32,20480,9.834929,0.19531,0.00278,
2016-07-14 18:06,356,cnn_net_2_2_16_32,21760,14.68231,0.125,0.00297,
2016-07-14 18:06,377,cnn_net_2_2_16_32,23040,9.301972,0.09375,0.0028,
2016-07-14 18:06,398,cnn_net_2_2_16_32,24320,11.190439,0.15625,0.00304,
2016-07-14 18:06,419,cnn_net_2_2_16_32,25600,10.65909,0.08594,0.00274,
2016-07-14 18:06,439,cnn_net_2_2_16_32,26880,8.240052,0.08594,0.00279,
2016-07-14 18:06,460,cnn_net_2_2_16_32,28160,9.261284,0.13281,0.00284,
2016-07-14 18:06,481,cnn_net_2_2_16_32,29440,4.838695,0.08594,0.00275,
2016-07-14 18:06,502,cnn_net_2_2_16_32,30720,3.553773,0.11719,0.00288,
2016-07-14 18:06,522,cnn_net_2_2_16_32,32000,6.511108,0.14062,0.0027,
2016-07-14 18:06,542,cnn_net_2_2_16_32,33280,4.802399,0.10156,0.00276,
2016-07-14 18:06,563,cnn_net_2_2_16_32,34560,4.56164,0.11719,0.00274,
2016-07-14 18:06,584,cnn_net_2_2_16_32,35840,4.435922,0.14062,0.00273,
2016-07-14 18:06,604,cnn_net_2_2_16_32,37120,4.464597,0.07031,0.00291,
2016-07-14 18:06,625,cnn_net_2_2_16_32,38400,4.624132,0.14062,0.00307,
2016-07-14 18:06,645,cnn_net_2_2_16_32,39680,4.448901,0.16406,0.00281,
2016-07-14 18:06,666,cnn_net_2_2_16_32,40960,3.037263,0.09375,0.00294,
2016-07-14 18:06,686,cnn_net_2_2_16_32,42240,4.20522,0.0625,0.00275,
2016-07-14 18:06,707,cnn_net_2_2_16_32,43520,4.956789,0.14062,0.00275,
2016-07-14 18:06,727,cnn_net_2_2_16_32,44800,5.386866,0.09375,0.0027,
2016-07-14 18:06,747,cnn_net_2_2_16_32,46080,5.071673,0.10938,0.00276,
2016-07-14 18:06,767,cnn_net_2_2_16_32,47360,6.076304,0.14062,0.00273,
2016-07-14 18:06,787,cnn_net_2_2_16_32,48640,4.328835,0.07812,0.00276,
2016-07-14 18:06,807,cnn_net_2_2_16_32,49920,3.36483,0.13281,0.00285,
2016-07-14 18:06,828,cnn_net_2_2_16_32,51200,3.011327,0.10938,0.00285,
2016-07-14 18:06,848,cnn_net_2_2_16_32,52480,2.844758,0.11719,0.00276,
2016-07-14 18:06,869,cnn_net_2_2_16_32,53760,2.872963,0.125,0.00282,
2016-07-14 18:06,890,cnn_net_2_2_16_32,55040,2.585393,0.07812,0.00293,
2016-07-14 18:06,911,cnn_net_2_2_16_32,56320,3.623315,0.10156,0.00273,
2016-07-14 18:06,931,cnn_net_2_2_16_32,57600,4.303669,0.10938,0.0027,
2016-07-14 18:06,951,cnn_net_2_2_16_32,58880,2.678451,0.14062,0.00267,
2016-07-14 18:06,973,cnn_net_2_2_16_32,60160,2.976634,0.08594,0.00278,
2016-07-14 18:06,994,cnn_net_2_2_16_32,61440,3.33008,0.05469,0.00291,
2016-07-14 18:06,14,cnn_net_2_2_16_32,62720,2.788634,0.10156,0.00278,
2016-07-14 18:06,34,cnn_net_2_2_16_32,64000,2.902453,0.10156,0.00275,
2016-07-14 18:06,54,cnn_net_2_2_16_32,65280,4.226909,0.03906,0.00288,
2016-07-14 18:06,362,cnn_net_2_2_16_32,66560,3.01645,0.08594,0.00284,
2016-07-14 18:06,382,cnn_net_2_2_16_32,67840,2.742103,0.09375,0.00283,
2016-07-14 18:06,402,cnn_net_2_2_16_32,69120,2.718782,0.0625,0.00275,
2016-07-14 18:06,422,cnn_net_2_2_16_32,70400,3.280004,0.10938,0.00274,
2016-07-14 18:06,443,cnn_net_2_2_16_32,71680,2.736606,0.08594,0.00287,
2016-07-14 18:06,463,cnn_net_2_2_16_32,72960,2.622641,0.09375,0.00286,
2016-07-14 18:06,484,cnn_net_2_2_16_32,74240,2.591017,0.09375,0.00272,
2016-07-14 18:06,504,cnn_net_2_2_16_32,75520,2.94044,0.13281,0.00275,
2016-07-14 18:06,524,cnn_net_2_2_16_32,76800,2.663481,0.125,0.00285,
2016-07-14 18:06,545,cnn_net_2_2_16_32,78080,4.098909,0.08594,0.00278,
2016-07-14 18:06,565,cnn_net_2_2_16_32,79360,3.622788,0.03906,0.00277,
2016-07-14 18:06,585,cnn_net_2_2_16_32,80640,2.640832,0.04688,0.00274,
2016-07-14 18:06,605,cnn_net_2_2_16_32,81920,2.506462,0.07812,0.00274,
2016-07-14 18:06,626,cnn_net_2_2_16_32,83200,2.758799,0.08594,0.00285,
2016-07-14 18:06,646,cnn_net_2_2_16_32,84480,2.546969,0.125,0.00295,
2016-07-14 18:06,667,cnn_net_2_2_16_32,85760,2.644502,0.07812,0.0028,
2016-07-14 18:06,688,cnn_net_2_2_16_32,87040,2.515836,0.13281,0.0029,
2016-07-14 18:06,708,cnn_net_2_2_16_32,88320,2.550627,0.11719,0.00277,
2016-07-14 18:06,728,cnn_net_2_2_16_32,89600,2.515306,0.08594,0.0028,
2016-07-14 18:06,749,cnn_net_2_2_16_32,90880,2.696598,0.04688,0.00274,
2016-07-14 18:06,769,cnn_net_2_2_16_32,92160,2.654407,0.08594,0.00283,
2016-07-14 18:06,789,cnn_net_2_2_16_32,93440,3.010508,0.09375,0.00289,
2016-07-14 18:06,810,cnn_net_2_2_16_32,94720,2.625511,0.10938,0.00272,
2016-07-14 18:06,831,cnn_net_2_2_16_32,96000,4.159499,0.07031,0.00278,
2016-07-14 18:06,852,cnn_net_2_2_16_32,97280,2.600962,0.13281,0.00291,
2016-07-14 18:06,872,cnn_net_2_2_16_32,98560,2.92139,0.07812,0.00283,
2016-07-14 18:06,893,cnn_net_2_2_16_32,99840,2.667508,0.03906,0.00285,
2016-07-14 18:06,913,cnn_net_2_2_16_32,101120,2.791115,0.08594,0.00276,
2016-07-14 18:06,933,cnn_net_2_2_16_32,102400,2.565289,0.14844,0.00267,
2016-07-14 18:06,953,cnn_net_2_2_16_32,103680,2.432966,0.07812,0.00275,
2016-07-14 18:06,973,cnn_net_2_2_16_32,104960,2.395446,0.09375,0.00278,
2016-07-14 18:06,994,cnn_net_2_2_16_32,106240,2.413476,0.14062,0.00278,
2016-07-14 18:06,14,cnn_net_2_2_16_32,107520,2.507321,0.10938,0.00269,
2016-07-14 18:06,34,cnn_net_2_2_16_32,108800,2.668415,0.14844,0.00271,
2016-07-14 18:06,55,cnn_net_2_2_16_32,110080,2.539232,0.07031,0.00336,
2016-07-14 18:06,75,cnn_net_2_2_16_32,111360,2.458946,0.07812,0.00269,
2016-07-14 18:06,95,cnn_net_2_2_16_32,112640,2.450233,0.11719,0.00276,
2016-07-14 18:06,115,cnn_net_2_2_16_32,113920,2.563113,0.07031,0.00274,
2016-07-14 18:06,135,cnn_net_2_2_16_32,115200,2.480179,0.125,0.00275,
2016-07-14 18:06,155,cnn_net_2_2_16_32,116480,2.558026,0.125,0.00274,
2016-07-14 18:06,176,cnn_net_2_2_16_32,117760,2.445506,0.13281,0.00284,
2016-07-14 18:06,196,cnn_net_2_2_16_32,119040,2.887878,0.07812,0.0029,
2016-07-14 18:06,216,cnn_net_2_2_16_32,120320,2.30336,0.14844,0.0029,
2016-07-14 18:06,530,cnn_net_2_2_16_32,121600,2.752159,0.11719,0.00283,
2016-07-14 18:06,550,cnn_net_2_2_16_32,122880,2.614012,0.10156,0.00274,
2016-07-14 18:06,571,cnn_net_2_2_16_32,124160,2.477888,0.07031,0.00283,
2016-07-14 18:06,591,cnn_net_2_2_16_32,125440,2.389104,0.14062,0.00278,
2016-07-14 18:06,611,cnn_net_2_2_16_32,126720,2.35447,0.13281,0.00279,
2016-07-14 18:06,631,cnn_net_2_2_16_32,128000,2.655467,0.09375,0.00285,
2016-07-14 18:06,651,cnn_net_2_2_16_32,129280,2.485738,0.08594,0.00269,
2016-07-14 18:06,671,cnn_net_2_2_16_32,130560,2.443982,0.0625,0.00273,
2016-07-14 18:06,691,cnn_net_2_2_16_32,131840,2.805516,0.10938,0.00287,
2016-07-14 18:06,712,cnn_net_2_2_16_32,133120,2.357934,0.10156,0.0028,
2016-07-14 18:06,732,cnn_net_2_2_16_32,134400,2.48865,0.07031,0.00275,
2016-07-14 18:06,752,cnn_net_2_2_16_32,135680,2.467355,0.10156,0.00279,
2016-07-14 18:06,772,cnn_net_2_2_16_32,136960,2.427766,0.10938,0.00295,
2016-07-14 18:06,792,cnn_net_2_2_16_32,138240,2.397535,0.125,0.00277,
2016-07-14 18:06,812,cnn_net_2_2_16_32,139520,2.504487,0.11719,0.00296,
2016-07-14 18:06,833,cnn_net_2_2_16_32,140800,2.395168,0.125,0.00277,
2016-07-14 18:06,853,cnn_net_2_2_16_32,142080,2.972551,0.09375,0.0029,
2016-07-14 18:06,873,cnn_net_2_2_16_32,143360,2.926769,0.10938,0.00274,
2016-07-14 18:06,893,cnn_net_2_2_16_32,144640,2.438013,0.10938,0.00274,
2016-07-14 18:06,913,cnn_net_2_2_16_32,145920,2.379449,0.125,0.0028,
2016-07-14 18:06,933,cnn_net_2_2_16_32,147200,2.760484,0.14062,0.00269,
2016-07-14 18:06,953,cnn_net_2_2_16_32,148480,2.451974,0.08594,0.00282,
2016-07-14 18:06,973,cnn_net_2_2_16_32,149760,4.337825,0.0625,0.0028,
2016-07-14 18:06,993,cnn_net_2_2_16_32,151040,2.473092,0.05469,0.00284,
2016-07-14 18:06,13,cnn_net_2_2_16_32,152320,2.54409,0.05469,0.00282,
2016-07-14 18:06,34,cnn_net_2_2_16_32,153600,2.408362,0.10938,0.00274,
2016-07-14 18:06,54,cnn_net_2_2_16_32,154880,2.891723,0.04688,0.00289,
2016-07-14 18:06,74,cnn_net_2_2_16_32,156160,2.437309,0.10156,0.00279,
2016-07-14 18:06,94,cnn_net_2_2_16_32,157440,2.501219,0.07031,0.00281,
2016-07-14 18:06,115,cnn_net_2_2_16_32,158720,2.691521,0.10156,0.00277,
2016-07-14 18:06,136,cnn_net_2_2_16_32,160000,2.411211,0.07031,0.003,
2016-07-14 18:06,155,cnn_net_2_2_16_32,161280,2.852169,0.09375,0.00271,
2016-07-14 18:06,176,cnn_net_2_2_16_32,162560,2.455006,0.09375,0.0028,
2016-07-14 18:06,196,cnn_net_2_2_16_32,163840,2.528212,0.0625,0.00294,
2016-07-14 18:06,216,cnn_net_2_2_16_32,165120,2.366587,0.09375,0.00296,
2016-07-14 18:06,237,cnn_net_2_2_16_32,166400,2.840533,0.0625,0.00333,
2016-07-14 18:06,257,cnn_net_2_2_16_32,167680,2.441463,0.07812,0.00279,
2016-07-14 18:06,277,cnn_net_2_2_16_32,168960,2.344305,0.125,0.00277,
2016-07-14 18:06,297,cnn_net_2_2_16_32,170240,2.475186,0.05469,0.00278,
2016-07-14 18:06,317,cnn_net_2_2_16_32,171520,2.381804,0.10156,0.00275,
2016-07-14 18:06,337,cnn_net_2_2_16_32,172800,2.391782,0.10938,0.00277,
2016-07-14 18:06,357,cnn_net_2_2_16_32,174080,2.401083,0.07031,0.00268,
2016-07-14 18:06,377,cnn_net_2_2_16_32,175360,2.528548,0.07812,0.00277,
2016-07-14 18:06,685,cnn_net_2_2_16_32,176640,2.369007,0.11719,0.00273,
2016-07-14 18:06,705,cnn_net_2_2_16_32,177920,2.406313,0.07812,0.00278,
2016-07-14 18:06,725,cnn_net_2_2_16_32,179200,2.440596,0.05469,0.00269,
2016-07-14 18:06,745,cnn_net_2_2_16_32,180480,2.436358,0.07812,0.00271,
2016-07-14 18:06,766,cnn_net_2_2_16_32,181760,2.327577,0.11719,0.00276,
2016-07-14 18:06,786,cnn_net_2_2_16_32,183040,2.614518,0.05469,0.00266,
2016-07-14 18:06,807,cnn_net_2_2_16_32,184320,2.383245,0.11719,0.00275,
2016-07-14 18:06,827,cnn_net_2_2_16_32,185600,2.367079,0.13281,0.00271,
2016-07-14 18:06,848,cnn_net_2_2_16_32,186880,2.399029,0.07031,0.00269,
2016-07-14 18:06,868,cnn_net_2_2_16_32,188160,2.338226,0.09375,0.00271,
2016-07-14 18:06,888,cnn_net_2_2_16_32,189440,3.274758,0.07031,0.00279,
2016-07-14 18:06,908,cnn_net_2_2_16_32,190720,2.353833,0.10156,0.00277,
2016-07-14 18:06,928,cnn_net_2_2_16_32,192000,2.420918,0.04688,0.00281,
2016-07-14 18:06,948,cnn_net_2_2_16_32,193280,2.366048,0.11719,0.00277,
2016-07-14 18:06,968,cnn_net_2_2_16_32,194560,2.359659,0.09375,0.00271,
2016-07-14 18:06,988,cnn_net_2_2_16_32,195840,2.394299,0.0625,0.00272,
2016-07-14 18:06,8,cnn_net_2_2_16_32,197120,2.361549,0.07031,0.00278,
2016-07-14 18:06,28,cnn_net_2_2_16_32,198400,2.404679,0.08594,0.00284,
2016-07-14 18:06,48,cnn_net_2_2_16_32,199680,2.380636,0.09375,0.00271,
2016-07-14 18:06,88,cnn_net_2_2_16_32, cnn_net_2_2_16_32 Testing Accuracy=0.105469,,,,0.105469
2016-07-14 18:06,250,, Start cnn_net_2_2_16_64 training,,,,
2016-07-14 18:06,246,cnn_net_2_2_16_64,1280,911.104004,0.08594,0.0384,
2016-07-14 18:06,270,cnn_net_2_2_16_64,2560,623.459717,0.09375,0.0031,
2016-07-14 18:06,294,cnn_net_2_2_16_64,3840,536.280762,0.10938,0.00306,
2016-07-14 18:06,317,cnn_net_2_2_16_64,5120,511.356262,0.125,0.00312,
2016-07-14 18:06,341,cnn_net_2_2_16_64,6400,475.602539,0.13281,0.00331,
2016-07-14 18:06,364,cnn_net_2_2_16_64,7680,374.448242,0.16406,0.00315,
2016-07-14 18:06,388,cnn_net_2_2_16_64,8960,375.284088,0.21094,0.00307,
2016-07-14 18:06,411,cnn_net_2_2_16_64,10240,293.042969,0.19531,0.00321,
2016-07-14 18:06,435,cnn_net_2_2_16_64,11520,263.202423,0.22656,0.00316,
2016-07-14 18:06,458,cnn_net_2_2_16_64,12800,242.297333,0.21875,0.00305,
2016-07-14 18:06,482,cnn_net_2_2_16_64,14080,238.214264,0.15625,0.00328,
2016-07-14 18:06,505,cnn_net_2_2_16_64,15360,219.00528,0.17969,0.00302,
2016-07-14 18:06,528,cnn_net_2_2_16_64,16640,203.899506,0.25781,0.0032,
2016-07-14 18:06,552,cnn_net_2_2_16_64,17920,161.792969,0.3125,0.00338,
2016-07-14 18:06,574,cnn_net_2_2_16_64,19200,100.87719,0.38281,0.00302,
2016-07-14 18:06,597,cnn_net_2_2_16_64,20480,140.130814,0.23438,0.00301,
2016-07-14 18:06,621,cnn_net_2_2_16_64,21760,121.812546,0.21875,0.00335,
2016-07-14 18:06,644,cnn_net_2_2_16_64,23040,104.149391,0.27344,0.00302,
2016-07-14 18:06,667,cnn_net_2_2_16_64,24320,96.97644,0.32031,0.00303,
2016-07-14 18:06,690,cnn_net_2_2_16_64,25600,64.165726,0.33594,0.00306,
2016-07-14 18:06,713,cnn_net_2_2_16_64,26880,57.827026,0.35156,0.00337,
2016-07-14 18:06,736,cnn_net_2_2_16_64,28160,68.832718,0.27344,0.00306,
2016-07-14 18:06,759,cnn_net_2_2_16_64,29440,49.884109,0.30469,0.00301,
2016-07-14 18:06,782,cnn_net_2_2_16_64,30720,54.244972,0.32812,0.00311,
2016-07-14 18:06,93,cnn_net_2_2_16_64,32000,40.643024,0.33594,0.00304,
2016-07-14 18:06,116,cnn_net_2_2_16_64,33280,31.623074,0.28906,0.00304,
2016-07-14 18:06,139,cnn_net_2_2_16_64,34560,26.323034,0.26562,0.00307,
2016-07-14 18:06,161,cnn_net_2_2_16_64,35840,23.687923,0.27344,0.00314,
2016-07-14 18:06,184,cnn_net_2_2_16_64,37120,17.798189,0.3125,0.00314,
2016-07-14 18:06,208,cnn_net_2_2_16_64,38400,19.923241,0.22656,0.00307,
2016-07-14 18:06,231,cnn_net_2_2_16_64,39680,13.170895,0.28125,0.00309,
2016-07-14 18:06,254,cnn_net_2_2_16_64,40960,18.062916,0.30469,0.00309,
2016-07-14 18:06,276,cnn_net_2_2_16_64,42240,12.033643,0.17969,0.00308,
2016-07-14 18:06,298,cnn_net_2_2_16_64,43520,13.266287,0.19531,0.00295,
2016-07-14 18:06,320,cnn_net_2_2_16_64,44800,8.641357,0.22656,0.00284,
2016-07-14 18:06,342,cnn_net_2_2_16_64,46080,6.432189,0.16406,0.00298,
2016-07-14 18:06,364,cnn_net_2_2_16_64,47360,7.854196,0.17969,0.00308,
2016-07-14 18:06,387,cnn_net_2_2_16_64,48640,8.949612,0.21094,0.00299,
2016-07-14 18:06,409,cnn_net_2_2_16_64,49920,8.060711,0.125,0.00293,
2016-07-14 18:06,430,cnn_net_2_2_16_64,51200,5.870092,0.17188,0.00309,
2016-07-14 18:06,452,cnn_net_2_2_16_64,52480,6.031842,0.15625,0.00287,
2016-07-14 18:06,474,cnn_net_2_2_16_64,53760,5.307281,0.19531,0.003,
2016-07-14 18:06,495,cnn_net_2_2_16_64,55040,3.796677,0.13281,0.00283,
2016-07-14 18:06,516,cnn_net_2_2_16_64,56320,3.689139,0.20312,0.00283,
2016-07-14 18:06,539,cnn_net_2_2_16_64,57600,6.192185,0.16406,0.00284,
2016-07-14 18:06,560,cnn_net_2_2_16_64,58880,3.600591,0.1875,0.00297,
2016-07-14 18:06,581,cnn_net_2_2_16_64,60160,3.92454,0.20312,0.00309,
2016-07-14 18:06,604,cnn_net_2_2_16_64,61440,3.600264,0.14844,0.00306,
2016-07-14 18:06,625,cnn_net_2_2_16_64,62720,3.788977,0.10938,0.00298,
2016-07-14 18:06,646,cnn_net_2_2_16_64,64000,4.302985,0.10938,0.00291,
2016-07-14 18:06,667,cnn_net_2_2_16_64,65280,5.258328,0.125,0.00293,
