Date,msec,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4
2016-09-03 3:59,855,filter:2-conv1:1-conv2:1-fc:1-Momentum,1_epoch,0.136,18.72,NA,NA,2,1,1,1
2016-09-03 3:59,865,filter:2-conv1:1-conv2:1-fc:4-Momentum,1_epoch,0.133,10.28,NA,NA,2,1,1,4
2016-09-03 3:59,40,filter:2-conv1:1-conv2:1-fc:2-Momentum,1_epoch,0.213,10.28,NA,NA,2,1,1,2
2016-09-03 3:59,50,filter:2-conv1:1-conv2:1-fc:8-Momentum,1_epoch,0.227,65.94,NA,NA,2,1,1,8
2016-09-03 3:59,298,filter:2-conv1:1-conv2:1-fc:128-Momentum,1_epoch,0.147,10.28,NA,NA,2,1,1,128
2016-09-03 3:59,397,filter:2-conv1:1-conv2:1-fc:64-Momentum,1_epoch,0.175,86.43,NA,NA,2,1,1,64
2016-09-03 3:59,515,filter:2-conv1:1-conv2:1-fc:16-Momentum,1_epoch,0.236,79.32,NA,NA,2,1,1,16
2016-09-03 3:59,603,filter:2-conv1:1-conv2:1-fc:32-Momentum,1_epoch,0.294,85.47,NA,NA,2,1,1,32
2016-09-03 3:59,961,filter:2-conv1:1-conv2:1-fc:256-Momentum,1_epoch,0.138,86.42,NA,NA,2,1,1,256
2016-09-03 3:59,963,filter:2-conv1:1-conv2:1-fc:512-Momentum,1_epoch,0.145,10.28,NA,NA,2,1,1,512
2016-09-03 3:59,991,filter:2-conv1:1-conv2:2-fc:1-Momentum,1_epoch,0.126,10.27,NA,NA,2,1,2,1
2016-09-03 3:59,343,filter:2-conv1:1-conv2:2-fc:2-Momentum,1_epoch,0.403,10.28,NA,NA,2,1,2,2
2016-09-03 3:59,213,filter:2-conv1:1-conv2:2-fc:8-Momentum,1_epoch,0.138,10.28,NA,NA,2,1,2,8
2016-09-03 3:59,492,filter:2-conv1:1-conv2:2-fc:4-Momentum,1_epoch,0.218,10.28,NA,NA,2,1,2,4
2016-09-03 3:59,616,filter:2-conv1:1-conv2:2-fc:32-Momentum,1_epoch,0.191,84.56,NA,NA,2,1,2,32
2016-09-03 3:59,720,filter:2-conv1:1-conv2:2-fc:16-Momentum,1_epoch,0.246,10.28,NA,NA,2,1,2,16
2016-09-03 3:59,777,filter:2-conv1:1-conv2:2-fc:64-Momentum,1_epoch,0.137,86.61,NA,NA,2,1,2,64
2016-09-03 3:59,984,filter:2-conv1:1-conv2:2-fc:256-Momentum,1_epoch,0.243,90.61,NA,NA,2,1,2,256
2016-09-03 3:59,211,filter:2-conv1:1-conv2:2-fc:128-Momentum,1_epoch,0.26,87.47,NA,NA,2,1,2,128
2016-09-03 3:59,467,filter:2-conv1:1-conv2:2-fc:512-Momentum,1_epoch,0.46,10.28,NA,NA,2,1,2,512
2016-09-03 3:59,357,filter:2-conv1:1-conv2:4-fc:1-Momentum,1_epoch,0.138,10.28,NA,NA,2,1,4,1
2016-09-03 3:59,668,filter:2-conv1:1-conv2:4-fc:2-Momentum,1_epoch,0.132,10.28,NA,NA,2,1,4,2
2016-09-03 3:59,686,filter:2-conv1:1-conv2:4-fc:4-Momentum,1_epoch,0.129,30.13,NA,NA,2,1,4,4
2016-09-03 3:59,126,filter:2-conv1:1-conv2:4-fc:8-Momentum,1_epoch,0.508,72.1,NA,NA,2,1,4,8
2016-09-03 3:59,286,filter:2-conv1:1-conv2:4-fc:64-Momentum,1_epoch,0.137,87.87,NA,NA,2,1,4,64
2016-09-03 3:59,456,filter:2-conv1:1-conv2:4-fc:128-Momentum,1_epoch,0.223,89.26,NA,NA,2,1,4,128
2016-09-03 3:59,508,filter:2-conv1:1-conv2:4-fc:16-Momentum,1_epoch,0.227,83.6,NA,NA,2,1,4,16
2016-09-03 3:59,586,filter:2-conv1:1-conv2:4-fc:32-Momentum,1_epoch,0.279,85.09,NA,NA,2,1,4,32
2016-09-03 4:00,776,filter:2-conv1:1-conv2:4-fc:512-Momentum,1_epoch,0.149,90.14,NA,NA,2,1,4,512
2016-09-03 4:00,788,filter:2-conv1:1-conv2:8-fc:1-Momentum,1_epoch,0.144,25.55,NA,NA,2,1,8,1
2016-09-03 4:00,916,filter:2-conv1:1-conv2:8-fc:2-Momentum,1_epoch,0.208,18.24,NA,NA,2,1,8,2
2016-09-03 4:00,217,filter:2-conv1:1-conv2:4-fc:256-Momentum,1_epoch,0.326,92.4,NA,NA,2,1,4,256
2016-09-03 4:00,381,filter:2-conv1:1-conv2:8-fc:4-Momentum,1_epoch,0.138,28.94,NA,NA,2,1,8,4
2016-09-03 4:00,853,filter:2-conv1:1-conv2:8-fc:32-Momentum,1_epoch,0.122,87.12,NA,NA,2,1,8,32
2016-09-03 4:00,90,filter:2-conv1:1-conv2:8-fc:16-Momentum,1_epoch,0.232,86.5,NA,NA,2,1,8,16
2016-09-03 4:00,145,filter:2-conv1:1-conv2:8-fc:8-Momentum,1_epoch,0.241,35.32,NA,NA,2,1,8,8
2016-09-03 4:00,217,filter:2-conv1:1-conv2:8-fc:64-Momentum,1_epoch,0.142,89.99,NA,NA,2,1,8,64
2016-09-03 4:00,445,filter:2-conv1:1-conv2:8-fc:256-Momentum,1_epoch,0.237,91.98,NA,NA,2,1,8,256
2016-09-03 4:00,464,filter:2-conv1:1-conv2:8-fc:512-Momentum,1_epoch,0.253,90.89,NA,NA,2,1,8,512
2016-09-03 4:00,574,filter:2-conv1:1-conv2:8-fc:128-Momentum,1_epoch,0.274,93,NA,NA,2,1,8,128
2016-09-03 4:00,741,filter:2-conv1:1-conv2:16-fc:1-Momentum,1_epoch,0.142,10.28,NA,NA,2,1,16,1
2016-09-03 4:00,847,filter:2-conv1:1-conv2:16-fc:4-Momentum,1_epoch,0.191,27.94,NA,NA,2,1,16,4
2016-09-03 4:00,948,filter:2-conv1:1-conv2:16-fc:8-Momentum,1_epoch,0.255,80.27,NA,NA,2,1,16,8
2016-09-03 4:00,952,filter:2-conv1:1-conv2:16-fc:2-Momentum,1_epoch,0.245,23.61,NA,NA,2,1,16,2
2016-09-03 4:00,331,filter:2-conv1:1-conv2:16-fc:128-Momentum,1_epoch,0.151,91.54,NA,NA,2,1,16,128
2016-09-03 4:00,568,filter:2-conv1:1-conv2:16-fc:16-Momentum,1_epoch,0.252,85.15,NA,NA,2,1,16,16
2016-09-03 4:00,598,filter:2-conv1:1-conv2:16-fc:64-Momentum,1_epoch,0.242,91.9,NA,NA,2,1,16,64
2016-09-03 4:00,638,filter:2-conv1:1-conv2:16-fc:32-Momentum,1_epoch,0.279,89.72,NA,NA,2,1,16,32
2016-09-03 4:00,118,filter:2-conv1:1-conv2:32-fc:1-Momentum,1_epoch,0.152,25.72,NA,NA,2,1,32,1
2016-09-03 4:00,124,filter:2-conv1:1-conv2:16-fc:256-Momentum,1_epoch,0.154,93.85,NA,NA,2,1,16,256
2016-09-03 4:00,267,filter:2-conv1:1-conv2:32-fc:2-Momentum,1_epoch,0.206,33.07,NA,NA,2,1,32,2
2016-09-03 4:00,338,filter:2-conv1:1-conv2:16-fc:512-Momentum,1_epoch,0.249,92.81,NA,NA,2,1,16,512
2016-09-03 4:00,818,filter:2-conv1:1-conv2:32-fc:8-Momentum,1_epoch,0.164,74.89,NA,NA,2,1,32,8
2016-09-03 4:00,971,filter:2-conv1:1-conv2:32-fc:16-Momentum,1_epoch,0.223,87.56,NA,NA,2,1,32,16
2016-09-03 4:00,77,filter:2-conv1:1-conv2:32-fc:32-Momentum,1_epoch,0.302,90.74,NA,NA,2,1,32,32
2016-09-03 4:00,119,filter:2-conv1:1-conv2:32-fc:4-Momentum,1_epoch,0.317,54.92,NA,NA,2,1,32,4
2016-09-03 4:00,720,filter:2-conv1:1-conv2:32-fc:128-Momentum,1_epoch,0.157,94.11,NA,NA,2,1,32,128
2016-09-03 4:00,962,filter:2-conv1:1-conv2:32-fc:64-Momentum,1_epoch,0.255,92.83,NA,NA,2,1,32,64
2016-09-03 4:00,42,filter:2-conv1:1-conv2:32-fc:256-Momentum,1_epoch,0.255,94.1,NA,NA,2,1,32,256
2016-09-03 4:00,394,filter:2-conv1:1-conv2:32-fc:512-Momentum,1_epoch,0.43,93.46,NA,NA,2,1,32,512
2016-09-03 4:01,91,filter:2-conv1:1-conv2:64-fc:1-Momentum,1_epoch,0.179,10.28,NA,NA,2,1,64,1
2016-09-03 4:01,319,filter:2-conv1:1-conv2:64-fc:2-Momentum,1_epoch,0.268,10.28,NA,NA,2,1,64,2
2016-09-03 4:01,494,filter:2-conv1:1-conv2:64-fc:4-Momentum,1_epoch,0.344,10.28,NA,NA,2,1,64,4
2016-09-03 4:01,906,filter:2-conv1:1-conv2:64-fc:8-Momentum,1_epoch,0.467,61.48,NA,NA,2,1,64,8
2016-09-03 4:01,805,filter:2-conv1:1-conv2:64-fc:16-Momentum,1_epoch,0.174,84.03,NA,NA,2,1,64,16
2016-09-03 4:01,811,filter:2-conv1:1-conv2:64-fc:32-Momentum,1_epoch,0.174,92.03,NA,NA,2,1,64,32
2016-09-03 4:01,841,filter:2-conv1:1-conv2:64-fc:64-Momentum,1_epoch,0.157,92.32,NA,NA,2,1,64,64
2016-09-03 4:01,959,filter:2-conv1:1-conv2:64-fc:128-Momentum,1_epoch,0.255,94.05,NA,NA,2,1,64,128
2016-09-03 4:01,255,filter:2-conv1:1-conv2:64-fc:256-Momentum,1_epoch,0.182,94.94,NA,NA,2,1,64,256
2016-09-03 4:01,581,filter:2-conv1:1-conv2:128-fc:1-Momentum,1_epoch,0.244,10.28,NA,NA,2,1,128,1
2016-09-03 4:01,600,filter:2-conv1:1-conv2:128-fc:2-Momentum,1_epoch,0.213,10.28,NA,NA,2,1,128,2
2016-09-03 4:01,890,filter:2-conv1:1-conv2:64-fc:512-Momentum,1_epoch,0.356,94.13,NA,NA,2,1,64,512
2016-09-03 4:01,828,filter:2-conv1:1-conv2:128-fc:16-Momentum,1_epoch,0.201,10.28,NA,NA,2,1,128,16
2016-09-03 4:01,891,filter:2-conv1:1-conv2:128-fc:4-Momentum,1_epoch,0.213,10.28,NA,NA,2,1,128,4
2016-09-03 4:01,914,filter:2-conv1:1-conv2:128-fc:8-Momentum,1_epoch,0.227,10.28,NA,NA,2,1,128,8
2016-09-03 4:01,711,filter:2-conv1:1-conv2:128-fc:32-Momentum,1_epoch,0.691,88.31,NA,NA,2,1,128,32
2016-09-03 4:01,695,filter:2-conv1:1-conv2:128-fc:128-Momentum,1_epoch,0.194,92.72,NA,NA,2,1,128,128
2016-09-03 4:01,31,filter:2-conv1:1-conv2:128-fc:64-Momentum,1_epoch,0.232,92.36,NA,NA,2,1,128,64
2016-09-03 4:01,305,filter:2-conv1:1-conv2:128-fc:256-Momentum,1_epoch,0.284,93.2,NA,NA,2,1,128,256
2016-09-03 4:01,798,filter:2-conv1:1-conv2:128-fc:512-Momentum,1_epoch,0.223,94,NA,NA,2,1,128,512
2016-09-03 4:01,344,filter:2-conv1:1-conv2:256-fc:1-Momentum,1_epoch,0.23,10.28,NA,NA,2,1,256,1
2016-09-03 4:01,446,filter:2-conv1:1-conv2:256-fc:2-Momentum,1_epoch,0.267,10.28,NA,NA,2,1,256,2
2016-09-03 4:01,635,filter:2-conv1:1-conv2:256-fc:4-Momentum,1_epoch,0.36,42.87,NA,NA,2,1,256,4
2016-09-03 4:01,786,filter:2-conv1:1-conv2:256-fc:8-Momentum,1_epoch,0.494,10.28,NA,NA,2,1,256,8
2016-09-03 4:01,177,filter:2-conv1:1-conv2:256-fc:64-Momentum,1_epoch,0.228,10.28,NA,NA,2,1,256,64
2016-09-03 4:01,417,filter:2-conv1:1-conv2:256-fc:16-Momentum,1_epoch,0.323,69.12,NA,NA,2,1,256,16
2016-09-03 4:01,435,filter:2-conv1:1-conv2:256-fc:32-Momentum,1_epoch,0.321,91.7,NA,NA,2,1,256,32
2016-09-03 4:01,104,filter:2-conv1:1-conv2:256-fc:128-Momentum,1_epoch,0.686,93.96,NA,NA,2,1,256,128
2016-09-03 4:02,592,filter:2-conv1:1-conv2:256-fc:256-Momentum,1_epoch,0.266,94.8,NA,NA,2,1,256,256
2016-09-03 4:02,49,filter:2-conv1:1-conv2:512-fc:2-Momentum,1_epoch,0.346,10.28,NA,NA,2,1,512,2
2016-09-03 4:02,150,filter:2-conv1:1-conv2:512-fc:1-Momentum,1_epoch,0.324,10.28,NA,NA,2,1,512,1
2016-09-03 4:02,393,filter:2-conv1:1-conv2:256-fc:512-Momentum,1_epoch,0.439,10.28,NA,NA,2,1,256,512
2016-09-03 4:02,719,filter:2-conv1:1-conv2:512-fc:8-Momentum,1_epoch,0.32,10.28,NA,NA,2,1,512,8
2016-09-03 4:02,895,filter:2-conv1:1-conv2:512-fc:32-Momentum,1_epoch,0.424,10.28,NA,NA,2,1,512,32
2016-09-03 4:02,26,filter:2-conv1:1-conv2:512-fc:4-Momentum,1_epoch,0.448,10.28,NA,NA,2,1,512,4
2016-09-03 4:02,114,filter:2-conv1:1-conv2:512-fc:16-Momentum,1_epoch,0.481,48.65,NA,NA,2,1,512,16
2016-09-03 4:02,420,filter:2-conv1:1-conv2:512-fc:64-Momentum,1_epoch,0.321,10.28,NA,NA,2,1,512,64
2016-09-03 4:02,847,filter:2-conv1:1-conv2:512-fc:128-Momentum,1_epoch,0.371,10.28,NA,NA,2,1,512,128
2016-09-03 4:02,860,filter:2-conv1:1-conv2:512-fc:256-Momentum,1_epoch,0.351,10.28,NA,NA,2,1,512,256
2016-09-03 4:02,201,filter:2-conv1:1-conv2:512-fc:512-Momentum,1_epoch,0.5,10.28,NA,NA,2,1,512,512
2016-09-03 4:02,493,filter:2-conv1:2-conv2:1-fc:8-Momentum,1_epoch,0.141,29.07,NA,NA,2,2,1,8
2016-09-03 4:02,764,filter:2-conv1:2-conv2:1-fc:2-Momentum,1_epoch,0.248,10.28,NA,NA,2,2,1,2
2016-09-03 4:02,776,filter:2-conv1:2-conv2:1-fc:1-Momentum,1_epoch,0.183,10.28,NA,NA,2,2,1,1
2016-09-03 4:02,790,filter:2-conv1:2-conv2:1-fc:4-Momentum,1_epoch,0.151,10.28,NA,NA,2,2,1,4
2016-09-03 4:02,704,filter:2-conv1:2-conv2:1-fc:128-Momentum,1_epoch,0.156,10.28,NA,NA,2,2,1,128
2016-09-03 4:02,22,filter:2-conv1:2-conv2:1-fc:32-Momentum,1_epoch,0.12,73.8,NA,NA,2,2,1,32
2016-09-03 4:02,23,filter:2-conv1:2-conv2:1-fc:64-Momentum,1_epoch,0.133,81.72,NA,NA,2,2,1,64
2016-09-03 4:02,188,filter:2-conv1:2-conv2:1-fc:16-Momentum,1_epoch,0.205,61.5,NA,NA,2,2,1,16
2016-09-03 4:02,479,filter:2-conv1:2-conv2:1-fc:512-Momentum,1_epoch,0.149,10.28,NA,NA,2,2,1,512
2016-09-03 4:02,765,filter:2-conv1:2-conv2:1-fc:256-Momentum,1_epoch,0.186,88.75,NA,NA,2,2,1,256
2016-09-03 4:02,841,filter:2-conv1:2-conv2:2-fc:1-Momentum,1_epoch,0.155,18.9,NA,NA,2,2,2,1
2016-09-03 4:02,133,filter:2-conv1:2-conv2:2-fc:2-Momentum,1_epoch,0.394,10.28,NA,NA,2,2,2,2
2016-09-03 4:03,332,filter:2-conv1:2-conv2:2-fc:4-Momentum,1_epoch,0.143,10.28,NA,NA,2,2,2,4
2016-09-03 4:03,652,filter:2-conv1:2-conv2:2-fc:32-Momentum,1_epoch,0.119,74.42,NA,NA,2,2,2,32
2016-09-03 4:03,681,filter:2-conv1:2-conv2:2-fc:16-Momentum,1_epoch,0.117,23.86,NA,NA,2,2,2,16
2016-09-03 4:03,683,filter:2-conv1:2-conv2:2-fc:8-Momentum,1_epoch,0.115,37.16,NA,NA,2,2,2,8
2016-09-03 4:03,32,filter:2-conv1:2-conv2:2-fc:128-Momentum,1_epoch,0.135,89.27,NA,NA,2,2,2,128
2016-09-03 4:03,33,filter:2-conv1:2-conv2:2-fc:256-Momentum,1_epoch,0.133,85.87,NA,NA,2,2,2,256
2016-09-03 4:03,52,filter:2-conv1:2-conv2:2-fc:512-Momentum,1_epoch,0.135,10.28,NA,NA,2,2,2,512
2016-09-03 4:03,104,filter:2-conv1:2-conv2:2-fc:64-Momentum,1_epoch,0.162,87.51,NA,NA,2,2,2,64
2016-09-03 4:03,798,filter:2-conv1:2-conv2:4-fc:1-Momentum,1_epoch,0.134,10.28,NA,NA,2,2,4,1
2016-09-03 4:03,814,filter:2-conv1:2-conv2:4-fc:2-Momentum,1_epoch,0.13,10.28,NA,NA,2,2,4,2
2016-09-03 4:03,816,filter:2-conv1:2-conv2:4-fc:4-Momentum,1_epoch,0.127,10.28,NA,NA,2,2,4,4
2016-09-03 4:03,429,filter:2-conv1:2-conv2:4-fc:8-Momentum,1_epoch,0.644,57.65,NA,NA,2,2,4,8
2016-09-03 4:03,341,filter:2-conv1:2-conv2:4-fc:64-Momentum,1_epoch,0.135,89.57,NA,NA,2,2,4,64
2016-09-03 4:03,719,filter:2-conv1:2-conv2:4-fc:16-Momentum,1_epoch,0.124,68.81,NA,NA,2,2,4,16
2016-09-03 4:03,930,filter:2-conv1:2-conv2:4-fc:32-Momentum,1_epoch,0.218,87.18,NA,NA,2,2,4,32
2016-09-03 4:03,147,filter:2-conv1:2-conv2:4-fc:128-Momentum,1_epoch,0.407,86.13,NA,NA,2,2,4,128
2016-09-03 4:03,295,filter:2-conv1:2-conv2:8-fc:1-Momentum,1_epoch,0.136,22.39,NA,NA,2,2,8,1
2016-09-03 4:03,323,filter:2-conv1:2-conv2:4-fc:256-Momentum,1_epoch,0.138,90.85,NA,NA,2,2,4,256
2016-09-03 4:03,408,filter:2-conv1:2-conv2:4-fc:512-Momentum,1_epoch,0.187,89.65,NA,NA,2,2,4,512
2016-09-03 4:03,773,filter:2-conv1:2-conv2:8-fc:2-Momentum,1_epoch,0.533,10.28,NA,NA,2,2,8,2
2016-09-03 4:03,22,filter:2-conv1:2-conv2:8-fc:32-Momentum,1_epoch,0.136,91.67,NA,NA,2,2,8,32
2016-09-03 4:03,260,filter:2-conv1:2-conv2:8-fc:4-Momentum,1_epoch,0.229,58.51,NA,NA,2,2,8,4
2016-09-03 4:03,277,filter:2-conv1:2-conv2:8-fc:16-Momentum,1_epoch,0.231,81.77,NA,NA,2,2,8,16
2016-09-03 4:03,330,filter:2-conv1:2-conv2:8-fc:8-Momentum,1_epoch,0.221,66.38,NA,NA,2,2,8,8
2016-09-03 4:03,624,filter:2-conv1:2-conv2:8-fc:256-Momentum,1_epoch,0.146,92.89,NA,NA,2,2,8,256
2016-09-03 4:03,839,filter:2-conv1:2-conv2:8-fc:512-Momentum,1_epoch,0.262,10.28,NA,NA,2,2,8,512
2016-09-03 4:03,983,filter:2-conv1:2-conv2:8-fc:128-Momentum,1_epoch,0.273,93.08,NA,NA,2,2,8,128
2016-09-03 4:03,135,filter:2-conv1:2-conv2:8-fc:64-Momentum,1_epoch,0.288,89.84,NA,NA,2,2,8,64
2016-09-03 4:03,938,filter:2-conv1:2-conv2:16-fc:4-Momentum,1_epoch,0.163,69.65,NA,NA,2,2,16,4
2016-09-03 4:03,260,filter:2-conv1:2-conv2:16-fc:1-Momentum,1_epoch,0.162,25.25,NA,NA,2,2,16,1
2016-09-03 4:03,276,filter:2-conv1:2-conv2:16-fc:2-Momentum,1_epoch,0.13,38.7,NA,NA,2,2,16,2
2016-09-03 4:03,549,filter:2-conv1:2-conv2:16-fc:8-Momentum,1_epoch,0.352,79.6,NA,NA,2,2,16,8
2016-09-03 4:04,147,filter:2-conv1:2-conv2:16-fc:64-Momentum,1_epoch,0.149,91.26,NA,NA,2,2,16,64
2016-09-03 4:04,263,filter:2-conv1:2-conv2:16-fc:16-Momentum,1_epoch,0.205,83.75,NA,NA,2,2,16,16
2016-09-03 4:04,342,filter:2-conv1:2-conv2:16-fc:128-Momentum,1_epoch,0.254,92.75,NA,NA,2,2,16,128
2016-09-03 4:04,469,filter:2-conv1:2-conv2:16-fc:32-Momentum,1_epoch,0.319,87.11,NA,NA,2,2,16,32
2016-09-03 4:04,162,filter:2-conv1:2-conv2:16-fc:256-Momentum,1_epoch,0.161,92.86,NA,NA,2,2,16,256
2016-09-03 4:04,417,filter:2-conv1:2-conv2:32-fc:2-Momentum,1_epoch,0.284,37.28,NA,NA,2,2,32,2
2016-09-03 4:04,441,filter:2-conv1:2-conv2:32-fc:1-Momentum,1_epoch,0.262,22.26,NA,NA,2,2,32,1
2016-09-03 4:04,470,filter:2-conv1:2-conv2:16-fc:512-Momentum,1_epoch,0.272,94.69,NA,NA,2,2,16,512
2016-09-03 4:04,737,filter:2-conv1:2-conv2:32-fc:8-Momentum,1_epoch,0.157,65.07,NA,NA,2,2,32,8
2016-09-03 4:04,829,filter:2-conv1:2-conv2:32-fc:16-Momentum,1_epoch,0.194,91.25,NA,NA,2,2,32,16
2016-09-03 4:04,997,filter:2-conv1:2-conv2:32-fc:32-Momentum,1_epoch,0.321,90.4,NA,NA,2,2,32,32
2016-09-03 4:04,371,filter:2-conv1:2-conv2:32-fc:4-Momentum,1_epoch,0.393,52.81,NA,NA,2,2,32,4
2016-09-03 4:04,888,filter:2-conv1:2-conv2:32-fc:512-Momentum,1_epoch,0.164,94.87,NA,NA,2,2,32,512
2016-09-03 4:04,916,filter:2-conv1:2-conv2:32-fc:64-Momentum,1_epoch,0.171,92.6,NA,NA,2,2,32,64
2016-09-03 4:04,952,filter:2-conv1:2-conv2:32-fc:256-Momentum,1_epoch,0.175,95.07,NA,NA,2,2,32,256
2016-09-03 4:04,97,filter:2-conv1:2-conv2:32-fc:128-Momentum,1_epoch,0.254,94.07,NA,NA,2,2,32,128
2016-09-03 4:04,33,filter:2-conv1:2-conv2:64-fc:1-Momentum,1_epoch,0.168,10.28,NA,NA,2,2,64,1
2016-09-03 4:04,99,filter:2-conv1:2-conv2:64-fc:2-Momentum,1_epoch,0.186,10.28,NA,NA,2,2,64,2
2016-09-03 4:04,261,filter:2-conv1:2-conv2:64-fc:8-Momentum,1_epoch,0.311,10.28,NA,NA,2,2,64,8
2016-09-03 4:04,280,filter:2-conv1:2-conv2:64-fc:4-Momentum,1_epoch,0.301,10.28,NA,NA,2,2,64,4
2016-09-03 4:04,666,filter:2-conv1:2-conv2:64-fc:32-Momentum,1_epoch,0.197,91.5,NA,NA,2,2,64,32
2016-09-03 4:04,987,filter:2-conv1:2-conv2:64-fc:64-Momentum,1_epoch,0.212,92.26,NA,NA,2,2,64,64
2016-09-03 4:04,179,filter:2-conv1:2-conv2:64-fc:128-Momentum,1_epoch,0.262,92.99,NA,NA,2,2,64,128
2016-09-03 4:04,191,filter:2-conv1:2-conv2:64-fc:16-Momentum,1_epoch,0.262,82.53,NA,NA,2,2,64,16
2016-09-03 4:04,727,filter:2-conv1:2-conv2:128-fc:1-Momentum,1_epoch,0.185,10.28,NA,NA,2,2,128,1
2016-09-03 4:04,891,filter:2-conv1:2-conv2:64-fc:256-Momentum,1_epoch,0.262,94.92,NA,NA,2,2,64,256
2016-09-03 4:04,185,filter:2-conv1:2-conv2:64-fc:512-Momentum,1_epoch,0.342,95.73,NA,NA,2,2,64,512
2016-09-03 4:04,189,filter:2-conv1:2-conv2:128-fc:2-Momentum,1_epoch,0.386,10.28,NA,NA,2,2,128,2
2016-09-03 4:04,862,filter:2-conv1:2-conv2:128-fc:8-Momentum,1_epoch,0.185,10.28,NA,NA,2,2,128,8
2016-09-03 4:04,135,filter:2-conv1:2-conv2:128-fc:32-Momentum,1_epoch,0.294,91.27,NA,NA,2,2,128,32
2016-09-03 4:04,196,filter:2-conv1:2-conv2:128-fc:16-Momentum,1_epoch,0.311,87.07,NA,NA,2,2,128,16
2016-09-03 4:04,208,filter:2-conv1:2-conv2:128-fc:4-Momentum,1_epoch,0.315,10.28,NA,NA,2,2,128,4
2016-09-03 4:05,632,filter:2-conv1:2-conv2:128-fc:128-Momentum,1_epoch,0.195,93.36,NA,NA,2,2,128,128
2016-09-03 4:05,953,filter:2-conv1:2-conv2:128-fc:64-Momentum,1_epoch,0.274,93.83,NA,NA,2,2,128,64
2016-09-03 4:05,150,filter:2-conv1:2-conv2:128-fc:256-Momentum,1_epoch,0.29,94.91,NA,NA,2,2,128,256
2016-09-03 4:05,655,filter:2-conv1:2-conv2:128-fc:512-Momentum,1_epoch,0.224,10.28,NA,NA,2,2,128,512
2016-09-03 4:05,880,filter:2-conv1:2-conv2:256-fc:2-Momentum,1_epoch,0.231,10.28,NA,NA,2,2,256,2
2016-09-03 4:05,103,filter:2-conv1:2-conv2:256-fc:4-Momentum,1_epoch,0.319,10.28,NA,NA,2,2,256,4
2016-09-03 4:05,347,filter:2-conv1:2-conv2:256-fc:8-Momentum,1_epoch,0.378,10.28,NA,NA,2,2,256,8
2016-09-03 4:05,371,filter:2-conv1:2-conv2:256-fc:1-Momentum,1_epoch,0.326,10.28,NA,NA,2,2,256,1
2016-09-03 4:05,522,filter:2-conv1:2-conv2:256-fc:32-Momentum,1_epoch,0.248,10.28,NA,NA,2,2,256,32
2016-09-03 4:05,907,filter:2-conv1:2-conv2:256-fc:64-Momentum,1_epoch,0.26,10.28,NA,NA,2,2,256,64
2016-09-03 4:05,992,filter:2-conv1:2-conv2:256-fc:16-Momentum,1_epoch,0.252,83.87,NA,NA,2,2,256,16
2016-09-03 4:05,359,filter:2-conv1:2-conv2:256-fc:128-Momentum,1_epoch,0.576,93.3,NA,NA,2,2,256,128
2016-09-03 4:05,759,filter:2-conv1:2-conv2:256-fc:256-Momentum,1_epoch,0.255,94.8,NA,NA,2,2,256,256
2016-09-03 4:05,502,filter:2-conv1:2-conv2:512-fc:1-Momentum,1_epoch,0.293,10.28,NA,NA,2,2,512,1
2016-09-03 4:05,790,filter:2-conv1:2-conv2:256-fc:512-Momentum,1_epoch,0.426,10.28,NA,NA,2,2,256,512
2016-09-03 4:05,413,filter:2-conv1:2-conv2:512-fc:2-Momentum,1_epoch,0.618,10.28,NA,NA,2,2,512,2
2016-09-03 4:05,599,filter:2-conv1:2-conv2:512-fc:8-Momentum,1_epoch,0.314,10.28,NA,NA,2,2,512,8
2016-09-03 4:05,827,filter:2-conv1:2-conv2:512-fc:16-Momentum,1_epoch,0.413,10.28,NA,NA,2,2,512,16
2016-09-03 4:05,81,filter:2-conv1:2-conv2:512-fc:4-Momentum,1_epoch,0.48,10.28,NA,NA,2,2,512,4
2016-09-03 4:05,406,filter:2-conv1:2-conv2:512-fc:32-Momentum,1_epoch,0.833,10.28,NA,NA,2,2,512,32
2016-09-03 4:05,6,filter:2-conv1:2-conv2:512-fc:64-Momentum,1_epoch,0.315,10.28,NA,NA,2,2,512,64
2016-09-03 4:05,498,filter:2-conv1:2-conv2:512-fc:128-Momentum,1_epoch,0.337,10.28,NA,NA,2,2,512,128
2016-09-03 4:05,525,filter:2-conv1:2-conv2:512-fc:256-Momentum,1_epoch,0.4,10.28,NA,NA,2,2,512,256
2016-09-03 4:06,953,filter:2-conv1:2-conv2:512-fc:512-Momentum,1_epoch,0.543,10.28,NA,NA,2,2,512,512
2016-09-03 4:06,107,filter:2-conv1:4-conv2:1-fc:1-Momentum,1_epoch,0.14,20.85,NA,NA,2,4,1,1
2016-09-03 4:06,243,filter:2-conv1:4-conv2:1-fc:2-Momentum,1_epoch,0.196,35.32,NA,NA,2,4,1,2
2016-09-03 4:06,381,filter:2-conv1:4-conv2:1-fc:4-Momentum,1_epoch,0.266,67.03,NA,NA,2,4,1,4
2016-09-03 4:06,644,filter:2-conv1:4-conv2:1-fc:8-Momentum,1_epoch,0.51,68.46,NA,NA,2,4,1,8
2016-09-03 4:06,647,filter:2-conv1:4-conv2:1-fc:64-Momentum,1_epoch,0.144,88.37,NA,NA,2,4,1,64
